,week_day,route_id,start_time,travel_time,month_day,stop_id
2672,1,0,77139,124,7,8
2673,1,1,77263,98,7,8
2674,1,2,77340,93,7,8
2675,1,3,77446,101,7,8
2676,1,0,77556,96,7,8
2677,1,2,77628,115,7,8
2678,1,1,77779,109,7,8
2679,1,0,77929,89,7,8
2680,1,3,78097,103,7,8
2681,1,2,78169,99,7,8
2682,1,3,78285,122,7,8
2683,1,0,78712,90,7,8
2684,1,2,78898,105,7,8
2685,1,1,78971,113,7,8
2686,1,3,79048,103,7,8
2687,1,2,79469,106,7,8
2688,1,3,79537,121,7,8
2689,1,0,79625,105,7,8
2690,1,1,79750,117,7,8
2691,1,2,79946,88,7,8
2692,1,0,80022,99,7,8
2693,1,3,80099,102,7,8
2694,1,0,80289,100,7,8
2695,1,2,80448,77,7,8
2696,1,3,80606,101,7,8
2697,1,0,80656,108,7,8
2698,1,3,80786,92,7,8
2699,1,1,80863,98,7,8
2700,1,0,81117,95,7,8
2701,1,2,81425,139,7,8
2702,1,1,81502,144,7,8
2703,1,3,81566,139,7,8
2704,1,1,82038,119,7,8
2705,1,3,82113,113,7,8
2706,1,0,82206,102,7,8
2707,1,2,82283,167,7,8
2708,1,1,82347,167,7,8
2709,1,0,82475,104,7,8
2710,1,1,82549,107,7,8
2711,1,3,82726,107,7,8
2712,1,2,82796,112,7,8
2713,1,0,82908,122,7,8
2714,1,1,83001,110,7,8
2715,1,3,83290,110,7,8
2716,1,0,83412,86,7,8
2717,1,1,83478,92,7,8
2718,1,2,83576,133,7,8
2719,1,2,83857,105,7,8
2720,1,3,83925,109,7,8
2721,1,2,84453,111,7,8
2722,1,0,84524,129,7,8
2723,1,3,84589,128,7,8
2724,1,0,84755,110,7,8
2725,1,2,85328,118,7,8
2726,1,3,85404,126,7,8
2727,1,1,85483,107,7,8
2728,1,0,85557,101,7,8
2729,1,3,85622,109,7,8
2730,1,2,85669,108,7,8
2731,1,3,85834,72,7,8
2732,1,0,85893,92,7,8
2733,1,1,86102,99,7,8
2734,1,3,86200,83,7,8
2735,1,0,161,108,7,8
2736,1,2,229,101,7,8
2737,1,1,368,97,7,8
2738,1,3,456,85,7,8
2739,1,0,773,110,7,8
2740,1,3,949,97,7,8
2741,1,1,1099,97,7,8
2742,1,2,1187,91,7,8
2743,1,0,1301,78,7,8
2744,1,3,1358,90,7,8
2745,1,0,1806,97,7,8
2746,1,3,1872,107,7,8
2747,1,1,1961,104,7,8
2748,1,0,2023,105,7,8
2749,1,3,2137,87,7,8
2750,1,2,2796,163,7,8
2751,1,0,2872,178,7,8
2752,1,3,2917,182,7,8
2753,1,1,2982,178,7,8
2754,1,2,3051,176,7,8
2755,1,0,3117,159,7,8
2756,1,2,3492,100,7,8
2757,1,3,3530,86,7,8
2758,1,1,3642,105,7,8
2759,1,0,3746,93,7,8
2760,1,1,3927,88,7,8
2761,1,2,4016,92,7,8
2762,1,3,4163,109,7,8
2763,1,0,4227,103,7,8
2764,1,3,4413,105,7,8
2765,1,1,4481,96,7,8
2766,1,2,4747,110,7,8
2767,1,3,5115,131,7,8
2768,1,0,5197,127,7,8
2769,1,2,5271,123,7,8
2770,1,1,5347,116,7,8
2771,1,3,5412,119,7,8
2772,1,0,5480,113,7,8
2773,1,3,5624,85,7,8
2774,1,1,5681,104,7,8
2775,1,2,5933,100,7,8
2776,1,0,6047,103,7,8
2777,1,3,6288,105,7,8
2778,1,3,6460,80,7,8
2779,1,1,6544,104,7,8
2780,1,0,6603,104,7,8
2781,1,2,6940,102,7,8
2782,1,3,6989,124,7,8
2783,1,1,7046,122,7,8
2784,1,0,7095,117,7,8
2785,1,2,7536,118,7,8
2786,1,3,7582,122,7,8
2787,1,1,7800,99,7,8
2788,1,0,7868,101,7,8
2789,1,2,7938,99,7,8
2790,1,3,7993,91,7,8
2791,1,1,8301,102,7,8
2792,1,0,8381,100,7,8
2793,1,3,8573,96,7,8
2794,1,3,8780,99,7,8
2795,1,1,8837,100,7,8
2796,1,0,8907,88,7,8
2797,1,2,8981,228,7,8
2798,1,3,9279,77,7,8
2799,1,1,9376,81,7,8
2800,1,0,9442,80,7,8
2801,1,2,9930,92,7,8
2802,1,3,9993,94,7,8
2803,1,0,10130,89,7,8
2804,1,2,10469,114,7,8
2805,1,1,10538,107,7,8
2806,1,3,10584,101,7,8
2807,1,2,10669,94,7,8
2808,1,3,11101,107,7,8
2809,1,1,11191,114,7,8
2810,1,0,11266,262,7,8
2811,1,2,11331,259,7,8
2812,1,3,11492,151,7,8
2813,1,0,11730,92,7,8
2814,1,3,11985,113,7,8
2815,1,1,12121,104,7,8
2816,1,2,12426,98,7,8
2817,1,1,12493,103,7,8
2818,1,0,12561,101,7,8
2819,1,3,12622,97,7,8
2820,1,1,13051,116,7,8
2821,1,0,13185,113,7,8
2822,1,3,13261,108,7,8
2823,1,2,13408,87,7,8
2824,1,1,13654,94,7,8
2825,1,3,13823,79,7,8
2826,1,2,13990,91,7,8
2827,1,0,14100,99,7,8
2828,1,1,14228,84,7,8
2829,1,3,14336,80,7,8
2830,1,0,14602,103,7,8
2831,1,1,14694,82,7,8
2832,1,2,14790,108,7,8
2833,1,0,14833,106,7,8
2834,1,3,15419,95,7,8
2835,1,1,15629,88,7,8
2836,1,0,15681,85,7,8
2837,1,2,15858,105,7,8
2838,1,2,15900,136,7,8
2839,1,1,16082,99,7,8
2840,1,3,16141,107,7,8
2841,1,0,16352,88,7,8
2842,1,3,16639,90,7,8
2843,1,1,16708,111,7,8
2844,1,3,17190,67,7,8
2845,1,0,17407,124,7,8
2846,1,1,17477,106,7,8
2847,1,2,17763,108,7,8
2848,1,3,36494,62,7,9
2849,1,2,36965,84,7,9
2850,1,2,37475,71,7,9
2851,1,3,37530,78,7,9
2852,1,2,38540,182,7,9
2853,1,3,38652,106,7,9
2854,1,1,38706,120,7,9
2855,1,3,38761,118,7,9
2856,1,2,38815,114,7,9
2857,1,3,38875,112,7,9
2858,1,3,39307,92,7,9
2859,1,0,39419,91,7,9
2860,1,2,39668,62,7,9
2861,1,1,39736,66,7,9
2862,1,3,39867,61,7,9
2863,1,0,39916,70,7,9
2864,1,2,40063,46,7,9
2865,1,3,40261,127,7,9
2866,1,1,40340,120,7,9
2867,1,0,40557,78,7,9
2868,1,1,40725,45,7,9
2869,1,2,40855,73,7,9
2870,1,3,40935,60,7,9
2871,1,3,41510,98,7,9
2872,1,0,41553,145,7,9
2873,1,2,41762,95,7,9
2874,1,3,41909,86,7,9
2875,1,1,41976,76,7,9
2876,1,2,42279,93,7,9
2877,1,3,42340,86,7,9
2878,1,0,42397,85,7,9
2879,1,2,42587,75,7,9
2880,1,1,42758,58,7,9
2881,1,0,42818,67,7,9
2882,1,1,42973,77,7,9
2883,1,1,43295,89,7,9
2884,1,1,43351,80,7,9
2885,1,0,43392,69,7,9
2886,1,2,43553,92,7,9
2887,1,3,43613,107,7,9
2888,1,3,43652,190,7,9
2889,1,3,43871,168,7,9
2890,1,0,43926,171,7,9
2891,1,1,44058,101,7,9
2892,1,2,44137,76,7,9
2893,1,3,44192,81,7,9
2894,1,3,44527,54,7,9
2895,1,0,44594,79,7,9
2896,1,2,44669,51,7,9
2897,1,1,44908,72,7,9
2898,1,3,45231,78,7,9
2899,1,0,45278,102,7,9
2900,1,2,45391,86,7,9
2901,1,1,45520,110,7,9
2902,1,3,45613,92,7,9
2903,1,0,45770,66,7,9
2904,1,2,46018,81,7,9
2905,1,3,46217,95,7,9
2906,1,1,46310,47,7,9
2907,1,0,46392,49,7,9
2908,1,3,46624,106,7,9
2909,1,2,46687,92,7,9
2910,1,0,46743,90,7,9
2911,1,1,46809,83,7,9
2912,1,3,46998,54,7,9
2913,1,0,47262,55,7,9
2914,1,2,47578,163,7,9
2915,1,3,47683,123,7,9
2916,1,1,47759,127,7,9
2917,1,0,47882,106,7,9
2918,1,1,48106,71,7,9
2919,1,2,48148,103,7,9
2920,1,3,48215,134,7,9
2921,1,0,48317,100,7,9
2922,1,1,48375,99,7,9
2923,1,2,48448,87,7,9
2924,1,0,48758,98,7,9
2925,1,3,49035,90,7,9
2926,1,1,49111,85,7,9
2927,1,2,49245,61,7,9
2928,1,0,49300,93,7,9
2929,1,3,49627,81,7,9
2930,1,2,49708,86,7,9
2931,1,0,49764,99,7,9
2932,1,1,49824,98,7,9
2933,1,3,50048,74,7,9
2934,1,2,50388,63,7,9
2935,1,3,50469,73,7,9
2936,1,1,50606,111,7,9
2937,1,3,50830,82,7,9
2938,1,2,51020,79,7,9
2939,1,1,51109,128,7,9
2940,1,3,51229,77,7,9
2941,1,2,51283,82,7,9
2942,1,0,51337,83,7,9
2943,1,1,51554,59,7,9
2944,1,0,51618,75,7,9
2945,1,3,51738,102,7,9
2946,1,3,51820,83,7,9
2947,1,1,52146,74,7,9
2948,1,0,52209,74,7,9
2949,1,2,52706,75,7,9
2950,1,3,52986,107,7,9
2951,1,3,53201,148,7,9
2952,1,1,53277,126,7,9
2953,1,0,53331,161,7,9
2954,1,2,53463,117,7,9
2955,1,3,53535,75,7,9
2956,1,1,53591,92,7,9
2957,1,2,53674,101,7,9
2958,1,0,53721,90,7,9
2959,1,1,53769,95,7,9
2960,1,3,53841,104,7,9
2961,1,2,53900,78,7,9
2962,1,3,53939,146,7,9
2963,1,2,54033,90,7,9
2964,1,0,54094,108,7,9
2965,1,1,54145,117,7,9
2966,1,3,54440,61,7,9
2967,1,2,54787,77,7,9
2968,1,0,54832,61,7,9
2969,1,1,54955,73,7,9
2970,1,3,54988,108,7,9
2971,1,2,55308,131,7,9
2972,1,0,55390,110,7,9
2973,1,1,55514,58,7,9
2974,1,3,55561,88,7,9
2975,1,2,55656,74,7,9
2976,1,0,55962,72,7,9
2977,1,1,56054,69,7,9
2978,1,3,56125,61,7,9
2979,1,0,56374,62,7,9
2980,1,3,57070,115,7,9
2981,1,1,57167,114,7,9
2982,1,2,57252,104,7,9
2983,1,3,57339,65,7,9
2984,1,2,57414,80,7,9
2985,1,0,57791,67,7,9
2986,1,1,57863,86,7,9
2987,1,3,58009,81,7,9
2988,1,2,58074,82,7,9
2989,1,0,58386,85,7,9
2990,1,3,58454,80,7,9
2991,1,1,58512,73,7,9
2992,1,0,58856,59,7,9
2993,1,1,58923,56,7,9
2994,1,2,58998,60,7,9
2995,1,0,59317,87,7,9
2996,1,0,59372,66,7,9
2997,1,2,59576,42,7,9
2998,1,3,59660,91,7,9
2999,1,2,59741,81,7,9
3000,1,1,59796,89,7,9
3001,1,0,59859,64,7,9
3002,1,3,60320,128,7,9
3003,1,1,60765,54,7,9
3004,1,0,60826,65,7,9
3005,1,2,60968,66,7,9
3006,1,0,61031,75,7,9
3007,1,3,61060,87,7,9
3008,1,1,61155,61,7,9
3009,1,3,61262,74,7,9
3010,1,2,61357,57,7,9
3011,1,1,61603,43,7,9
3012,1,0,61710,56,7,9
3013,1,3,61961,88,7,9
3014,1,1,62350,84,7,9
3015,1,3,62439,73,7,9
3016,1,0,62498,121,7,9
3017,1,2,62639,65,7,9
3018,1,3,62753,58,7,9
3019,1,2,62826,95,7,9
3020,1,1,62901,78,7,9
3021,1,3,63044,49,7,9
3022,1,0,63123,67,7,9
3023,1,2,63509,72,7,9
3024,1,3,63625,64,7,9
3025,1,0,63703,69,7,9
3026,1,1,63766,64,7,9
3027,1,3,63865,54,7,9
3028,1,2,63946,66,7,9
3029,1,0,64374,65,7,9
3030,1,3,64631,117,7,9
3031,1,2,64803,63,7,9
3032,1,3,64858,80,7,9
3033,1,0,65061,68,7,9
3034,1,1,65218,50,7,9
3035,1,3,65342,76,7,9
3036,1,0,65380,138,7,9
3037,1,2,65463,105,7,9
3038,1,0,65674,62,7,9
3039,1,1,65729,65,7,9
3040,1,2,65877,74,7,9
3041,1,3,66158,82,7,9
3042,1,3,66217,92,7,9
3043,1,0,66277,78,7,9
3044,1,1,66337,85,7,9
3045,1,2,66793,48,7,9
3046,1,0,66938,153,7,9
3047,1,3,67188,75,7,9
3048,1,2,67250,180,7,9
3049,1,1,67315,162,7,9
3050,1,3,67482,74,7,9
3051,1,0,67587,81,7,9
3052,1,1,67644,80,7,9
3053,1,2,67913,123,7,9
3054,1,3,67999,98,7,9
3055,1,3,68065,87,7,9
3056,1,1,68128,77,7,9
3057,1,0,68400,66,7,9
3058,1,2,68735,77,7,9
3059,1,0,68936,57,7,9
3060,1,3,69118,69,7,9
3061,1,1,69183,64,7,9
3062,1,0,69483,61,7,9
3063,1,2,69677,58,7,9
3064,1,1,69742,60,7,9
3065,1,0,70241,93,7,9
3066,1,1,70342,75,7,9
3067,1,2,70612,49,7,9
3068,1,3,70681,79,7,9
3069,1,0,70750,104,7,9
3070,1,3,70883,95,7,9
3071,1,2,70949,76,7,9
3072,1,1,71006,96,7,9
3073,1,3,71072,98,7,9
3074,1,0,71125,75,7,9
3075,1,3,71184,78,7,9
3076,1,2,71276,83,7,9
3077,1,1,71350,89,7,9
3078,1,0,71413,80,7,9
3079,1,3,71485,71,7,9
3080,1,1,71841,49,7,9
3081,1,3,72023,52,7,9
3082,1,2,72304,113,7,9
3083,1,0,72406,84,7,9
3084,1,3,72443,111,7,9
3085,1,1,72555,82,7,9
3086,1,3,72737,62,7,9
3087,1,0,72952,89,7,9
3088,1,2,73212,68,7,9
3089,1,0,73288,92,7,9
3090,1,1,73332,108,7,9
3091,1,3,73644,77,7,9
3092,1,2,73753,228,7,9
3093,1,3,73860,198,7,9
3094,1,0,74011,253,7,9
3095,1,1,74213,137,7,9
3096,1,3,74342,129,7,9
3097,1,0,74379,142,7,9
3098,1,2,74483,104,7,9
3099,1,1,74547,73,7,9
3100,1,3,74625,99,7,9
3101,1,0,74942,64,7,9
3102,1,3,75083,56,7,9
3103,1,0,75255,55,7,9
3104,1,2,75566,104,7,9
3105,1,3,75626,136,7,9
3106,1,1,75694,121,7,9
3107,1,0,75751,116,7,9
3108,1,3,75816,122,7,9
3109,1,2,75869,103,7,9
3110,1,0,76199,69,7,9
3111,1,3,76251,68,7,9
3112,1,1,76328,76,7,9
3113,1,0,76505,50,7,9
3114,1,1,76563,60,7,9
3115,1,2,77175,54,7,9
3116,1,3,77238,78,7,9
3117,1,0,77309,82,7,9
3118,1,1,77395,65,7,9
3119,1,2,77477,62,7,9
3120,1,3,77590,76,7,9
3121,1,0,77700,51,7,9
3122,1,2,77761,104,7,9
3123,1,1,77931,49,7,9
3124,1,0,78056,54,7,9
3125,1,3,78241,68,7,9
3126,1,2,78313,71,7,9
3127,1,3,78444,99,7,9
3128,1,0,78862,54,7,9
3129,1,2,79055,51,7,9
3130,1,1,79130,89,7,9
3131,1,3,79199,101,7,9
3132,1,2,79638,83,7,9
3133,1,3,79700,101,7,9
3134,1,1,79921,84,7,9
3135,1,2,80093,55,7,9
3136,1,0,80167,86,7,9
3137,1,3,80247,82,7,9
3138,1,0,80435,65,7,9
3139,1,2,80574,49,7,9
3140,1,3,80760,66,7,9
3141,1,0,80808,72,7,9
3142,1,3,80921,53,7,9
3143,1,1,81008,57,7,9
3144,1,0,81257,46,7,9
3145,1,2,81627,80,7,9
3146,1,1,81690,100,7,9
3147,1,3,81750,97,7,9
3148,1,1,82208,96,7,9
3149,1,3,82245,127,7,9
3150,1,0,82432,55,7,9
3151,1,2,82491,83,7,9
3152,1,1,82557,117,7,9
3153,1,0,82623,89,7,9
3154,1,1,82700,87,7,9
3155,1,3,82888,76,7,9
3156,1,2,82955,90,7,9
3157,1,0,83074,82,7,9
3158,1,1,83154,86,7,9
3159,1,3,83419,101,7,9
3160,1,0,83544,51,7,9
3161,1,1,83610,68,7,9
3162,1,2,83750,105,7,9
3163,1,2,84020,75,7,9
3164,1,3,84078,94,7,9
3165,1,2,84623,92,7,9
3166,1,0,84697,96,7,9
3167,1,3,84758,106,7,9
3168,1,0,84908,91,7,9
3169,1,2,85509,64,7,9
3170,1,3,85572,79,7,9
3171,1,1,85634,84,7,9
3172,1,0,85713,88,7,9
3173,1,3,85765,99,7,9
3174,1,2,85816,82,7,9
3175,1,3,85939,54,7,9
3176,1,0,86020,48,7,9
3177,1,1,86243,52,7,9
3178,1,3,86326,47,7,9
3179,1,0,314,77,7,9
3180,1,2,374,89,7,9
3181,1,1,510,54,7,9
3182,1,3,561,79,7,9
3183,1,0,928,102,7,9
3184,1,3,1065,83,7,9
3185,1,1,1218,72,7,9
3186,1,2,1324,50,7,9
3187,1,0,1418,71,7,9
3188,1,3,1466,83,7,9
3189,1,0,1957,60,7,9
3190,1,3,1997,103,7,9
3191,1,1,2110,74,7,9
3192,1,0,2142,96,7,9
3193,1,3,2259,50,7,9
3194,1,2,2981,149,7,9
3195,1,0,3093,121,7,9
3196,1,3,3142,123,7,9
3197,1,1,3206,112,7,9
3198,1,2,3268,110,7,9
3199,1,0,3313,125,7,9
3200,1,2,3609,115,7,9
3201,1,3,3697,52,7,9
3202,1,1,3785,62,7,9
3203,1,0,3883,65,7,9
3204,1,1,4048,51,7,9
3205,1,2,4149,49,7,9
3206,1,3,4311,70,7,9
3207,1,0,4365,54,7,9
3208,1,3,4558,70,7,9
3209,1,1,4618,68,7,9
3210,1,2,4892,67,7,9
3211,1,3,5302,85,7,9
3212,1,0,5369,59,7,9
3213,1,2,5414,93,7,9
3214,1,1,5509,90,7,9
3215,1,3,5566,73,7,9
3216,1,0,5635,74,7,9
3217,1,3,5744,42,7,9
3218,1,1,5822,57,7,9
3219,1,2,6070,59,7,9
3220,1,0,6190,72,7,9
3221,1,3,6443,67,7,9
3222,1,3,6575,55,7,9
3223,1,1,6689,83,7,9
3224,1,0,6748,78,7,9
3225,1,2,7101,53,7,9
3226,1,3,7150,68,7,9
3227,1,1,7208,68,7,9
3228,1,0,7260,58,7,9
3229,1,2,7699,98,7,9
3230,1,3,7757,83,7,9
3231,1,1,7946,72,7,9
3232,1,0,8020,66,7,9
3233,1,2,8050,92,7,9
3234,1,3,8115,75,7,9
3235,1,1,8440,57,7,9
3236,1,0,8519,56,7,9
3237,1,3,8688,74,7,9
3238,1,1,8955,81,7,9
3239,1,0,9032,53,7,9
3240,1,2,9251,88,7,9
3241,1,3,9396,42,7,9
3242,1,1,9475,66,7,9
3243,1,0,9560,46,7,9
3244,1,2,10069,59,7,9
3245,1,3,10103,123,7,9
3246,1,0,10270,64,7,9
3247,1,2,10631,83,7,9
3248,1,1,10683,92,7,9
3249,1,3,10724,72,7,9
3250,1,2,10798,77,7,9
3251,1,3,11227,108,7,9
3252,1,1,11349,68,7,9
3253,1,0,11569,78,7,9
3254,1,2,11631,98,7,9
3255,1,3,11678,112,7,9
3256,1,0,11863,46,7,9
3257,1,3,12117,91,7,9
3258,1,1,12271,79,7,9
3259,1,2,12543,121,7,9
3260,1,1,12633,79,7,9
3261,1,0,12705,73,7,9
3262,1,3,12734,90,7,9
3263,1,1,13184,95,7,9
3264,1,0,13340,65,7,9
3265,1,3,13408,66,7,9
3266,1,2,13515,94,7,9
3267,1,1,13765,79,7,9
3268,1,3,13938,50,7,9
3269,1,2,14121,59,7,9
3270,1,0,14237,50,7,9
3271,1,1,14330,72,7,9
3272,1,3,14449,42,7,9
3273,1,0,14754,65,7,9
3274,1,1,14814,53,7,9
3275,1,2,14935,62,7,9
3276,1,0,14979,71,7,9
3277,1,3,15532,68,7,9
3278,1,1,15757,51,7,9
3279,1,0,15802,55,7,9
3280,1,2,16013,48,7,9
3281,1,2,16068,63,7,9
3282,1,1,16218,73,7,9
3283,1,3,16265,88,7,9
3284,1,0,16476,58,7,9
3285,1,3,16745,74,7,9
3286,1,1,16882,68,7,9
3287,1,3,17288,40,7,9
3288,1,0,17565,71,7,9
3289,1,1,17620,64,7,9
3290,1,2,37107,104,7,10
3291,1,2,37607,90,7,10
3292,1,2,38803,128,7,10
3293,1,1,38886,111,7,10
3294,1,2,38982,99,7,10
3295,1,0,39573,94,7,10
3296,1,2,39794,96,7,10
3297,1,1,39869,100,7,10
3298,1,0,40042,110,7,10
3299,1,2,40181,86,7,10
3300,1,1,40517,100,7,10
3301,1,0,40691,91,7,10
3302,1,1,40832,77,7,10
3303,1,2,40987,99,7,10
3304,1,0,41763,104,7,10
3305,1,2,41961,101,7,10
3306,1,1,42182,108,7,10
3307,1,2,42441,113,7,10
3308,1,0,42543,86,7,10
3309,1,2,42720,105,7,10
3310,1,1,42883,90,7,10
3311,1,0,42950,113,7,10
3312,1,1,43120,111,7,10
3313,1,1,43446,100,7,10
3314,1,1,43491,98,7,10
3315,1,0,43535,91,7,10
3316,1,2,43724,112,7,10
3317,1,0,44164,98,7,10
3318,1,1,44224,104,7,10
3319,1,2,44280,103,7,10
3320,1,0,44734,99,7,10
3321,1,2,44786,106,7,10
3322,1,1,45050,110,7,10
3323,1,0,45444,87,7,10
3324,1,2,45546,100,7,10
3325,1,1,45712,115,7,10
3326,1,0,45901,106,7,10
3327,1,2,46180,95,7,10
3328,1,1,46434,84,7,10
3329,1,0,46516,83,7,10
3330,1,2,46849,93,7,10
3331,1,0,46897,107,7,10
3332,1,1,46969,94,7,10
3333,1,0,47397,89,7,10
3334,1,2,47826,146,7,10
3335,1,1,47976,99,7,10
3336,1,0,48060,113,7,10
3337,1,1,48257,106,7,10
3338,1,2,48316,103,7,10
3339,1,0,48489,87,7,10
3340,1,1,48529,87,7,10
3341,1,2,48597,86,7,10
3342,1,0,48931,108,7,10
3343,1,1,49277,96,7,10
3344,1,2,49396,97,7,10
3345,1,0,49459,114,7,10
3346,1,2,49867,106,7,10
3347,1,0,49925,102,7,10
3348,1,1,49989,109,7,10
3349,1,2,50529,86,7,10
3350,1,0,50695,104,7,10
3351,1,1,50781,109,7,10
3352,1,2,51174,104,7,10
3353,1,1,51301,90,7,10
3354,1,2,51425,90,7,10
3355,1,0,51474,104,7,10
3356,1,1,51688,95,7,10
3357,1,0,51759,91,7,10
3358,1,1,52298,105,7,10
3359,1,0,52347,117,7,10
3360,1,2,53374,116,7,10
3361,1,1,53495,91,7,10
3362,1,0,53553,99,7,10
3363,1,2,53666,120,7,10
3364,1,1,53760,110,7,10
3365,1,2,53856,120,7,10
3366,1,0,53889,150,7,10
3367,1,1,53929,155,7,10
3368,1,2,54095,109,7,10
3369,1,2,54215,99,7,10
3370,1,0,54271,101,7,10
3371,1,1,54318,102,7,10
3372,1,2,54936,95,7,10
3373,1,0,54987,96,7,10
3374,1,1,55093,92,7,10
3375,1,2,55524,103,7,10
3376,1,0,55570,123,7,10
3377,1,1,55640,113,7,10
3378,1,2,55793,97,7,10
3379,1,0,56105,99,7,10
3380,1,1,56194,102,7,10
3381,1,0,56501,107,7,10
3382,1,1,57355,96,7,10
3383,1,2,57418,98,7,10
3384,1,2,57552,105,7,10
3385,1,0,57932,90,7,10
3386,1,1,58015,89,7,10
3387,1,2,58221,136,7,10
3388,1,0,58531,96,7,10
3389,1,1,58643,94,7,10
3390,1,0,58981,90,7,10
3391,1,1,59037,94,7,10
3392,1,2,59109,92,7,10
3393,1,0,59452,143,7,10
3394,1,0,59502,126,7,10
3395,1,2,59676,81,7,10
3396,1,2,59884,104,7,10
3397,1,1,59939,128,7,10
3398,1,0,59996,142,7,10
3399,1,1,60902,97,7,10
3400,1,0,60960,99,7,10
3401,1,2,61104,85,7,10
3402,1,0,61164,92,7,10
3403,1,1,61279,88,7,10
3404,1,2,61473,101,7,10
3405,1,1,61729,84,7,10
3406,1,0,61846,83,7,10
3407,1,1,62500,100,7,10
3408,1,0,62686,115,7,10
3409,1,2,62780,117,7,10
3410,1,2,62993,101,7,10
3411,1,1,63044,101,7,10
3412,1,0,63271,101,7,10
3413,1,2,63681,108,7,10
3414,1,0,63826,87,7,10
3415,1,1,63896,91,7,10
3416,1,2,64063,90,7,10
3417,1,0,64503,96,7,10
3418,1,2,64939,85,7,10
3419,1,0,65196,104,7,10
3420,1,1,65334,87,7,10
3421,1,0,65584,96,7,10
3422,1,2,65635,109,7,10
3423,1,0,65809,106,7,10
3424,1,1,65858,103,7,10
3425,1,2,66025,92,7,10
3426,1,0,66478,116,7,10
3427,1,1,66523,114,7,10
3428,1,2,66922,93,7,10
3429,1,0,67158,94,7,10
3430,1,2,67490,91,7,10
3431,1,1,67546,96,7,10
3432,1,0,67731,99,7,10
3433,1,1,67791,97,7,10
3434,1,2,68104,88,7,10
3435,1,1,68264,76,7,10
3436,1,0,68543,97,7,10
3437,1,2,68881,109,7,10
3438,1,0,69068,85,7,10
3439,1,1,69334,113,7,10
3440,1,0,69606,105,7,10
3441,1,2,69820,112,7,10
3442,1,1,69877,117,7,10
3443,1,0,70409,109,7,10
3444,1,1,70496,113,7,10
3445,1,2,70782,99,7,10
3446,1,0,70928,90,7,10
3447,1,2,71119,83,7,10
3448,1,1,71165,86,7,10
3449,1,0,71291,87,7,10
3450,1,2,71432,144,7,10
3451,1,1,71510,132,7,10
3452,1,0,71566,107,7,10
3453,1,1,71961,97,7,10
3454,1,2,72499,100,7,10
3455,1,0,72546,116,7,10
3456,1,1,72698,88,7,10
3457,1,0,73101,118,7,10
3458,1,2,73354,90,7,10
3459,1,0,73455,535,7,10
3460,1,1,73919,129,7,10
3461,1,2,74212,124,7,10
3462,1,0,74362,95,7,10
3463,1,1,74418,104,7,10
3464,1,0,74591,104,7,10
3465,1,2,74651,101,7,10
3466,1,1,74697,106,7,10
3467,1,0,75090,103,7,10
3468,1,0,75380,81,7,10
3469,1,2,75784,116,7,10
3470,1,1,75904,92,7,10
3471,1,0,75950,104,7,10
3472,1,2,76047,92,7,10
3473,1,0,76332,98,7,10
3474,1,1,76490,109,7,10
3475,1,0,76620,112,7,10
3476,1,1,76676,106,7,10
3477,1,2,77332,94,7,10
3478,1,0,77464,87,7,10
3479,1,1,77521,101,7,10
3480,1,2,77601,100,7,10
3481,1,0,77824,90,7,10
3482,1,2,77939,95,7,10
3483,1,1,78059,97,7,10
3484,1,0,78173,92,7,10
3485,1,2,78475,93,7,10
3486,1,0,79005,89,7,10
3487,1,2,79189,112,7,10
3488,1,1,79309,93,7,10
3489,1,1,79302,105,7,10
3490,1,2,79807,90,7,10
3491,1,1,80098,100,7,10
3492,1,2,80222,90,7,10
3493,1,0,80330,98,7,10
3494,1,0,80570,99,7,10
3495,1,2,80827,86,7,10
3496,1,0,80947,86,7,10
3497,1,1,81137,88,7,10
3498,1,0,81455,74,7,10
3499,1,2,81794,96,7,10
3500,1,1,81864,103,7,10
3501,1,1,82407,97,7,10
3502,1,0,82581,93,7,10
3503,1,2,82678,108,7,10
3504,1,1,82743,106,7,10
3505,1,0,82800,99,7,10
3506,1,1,82854,112,7,10
3507,1,2,83128,92,7,10
3508,1,0,83228,92,7,10
3509,1,1,83312,99,7,10
3510,1,0,83674,95,7,10
3511,1,1,83737,109,7,10
3512,1,2,83924,105,7,10
3513,1,2,84179,113,7,10
3514,1,2,84808,114,7,10
3515,1,0,84873,122,7,10
3516,1,1,85082,105,7,10
3517,1,2,85653,99,7,10
3518,1,1,85780,69,7,10
3519,1,0,85872,93,7,10
3520,1,2,86029,104,7,10
3521,1,0,86129,105,7,10
3522,1,1,86360,101,7,10
3523,1,0,471,93,7,10
3524,1,2,539,102,7,10
3525,1,1,624,88,7,10
3526,1,0,1103,106,7,10
3527,1,1,1351,96,7,10
3528,1,2,1454,94,7,10
3529,1,0,1552,89,7,10
3530,1,0,2093,87,7,10
3531,1,1,2249,92,7,10
3532,1,0,2297,106,7,10
3533,1,2,3223,102,7,10
3534,1,0,3277,132,7,10
3535,1,1,3392,92,7,10
3536,1,2,3450,104,7,10
3537,1,0,3502,106,7,10
3538,1,2,3786,95,7,10
3539,1,1,3915,94,7,10
3540,1,0,4014,85,7,10
3541,1,1,4160,82,7,10
3542,1,2,4260,87,7,10
3543,1,0,4489,96,7,10
3544,1,1,4744,101,7,10
3545,1,2,5021,112,7,10
